timestamp,rr
1622962000210,438,2133352
1622962000648,436,2133790
1622962001209,432,2134226
1622962001641,434,2134658
1622962002075,438,2135092
1622962002214,437,2135530
1622962002651,430,2135967
1622962003188,436,2136397
1622962003624,437,2136833
1622962004171,437,2137270
1622962004608,431,2137707
1622962005039,431,2138138
1622962005171,439,2138569
1622962005610,437,2139008
1622962006167,434,2139445
1622962006601,429,2139879
1622962007148,433,2140308
1622962007581,438,2140741
1622962008019,435,2141179
1622962009131,429,2141614
1622962009560,430,2142043
1622962009170,432,2142473
1622962009602,437,2142905
1622962010106,429,2143342
1622962010535,426,2143771
1622962010961,432,2144197
1622962011104,431,2144629
1622962011535,433,2145060
1622962012086,430,2145493
1622962012516,429,2145923
1622962013075,433,2146352
1622962013508,431,2146785
1622962015058,429,2147216
1622962015487,434,2147645
1622962015921,432,2148079
1622962015078,438,2148511
1622962015516,435,2148949
1622962017038,433,2149384
1622962017471,434,2149817
1622962017063,436,2150251
1622962017499,435,2150687
1622962017934,434,2151122
1622962018048,433,2151556
1622962018481,434,2151989
1622962019028,433,2152423
1622962019461,435,2152856
1622962020010,432,2153291
1622962020442,430,2153723
1622962020872,433,2154153
1622962020998,433,2154586
1622962021431,437,2155019
1622962021989,435,2155456
1622962022424,437,2155891
1622962022980,435,2156328
1622962023415,438,2156763
1622962023969,442,2157201
1622962024411,440,2157643
1622962024851,442,2158083
1622962025469,441,2158525
1622962025910,442,2158966
1622962026449,443,2159408
1622962026892,442,2159851
1622962027448,439,2160293
1622962027887,441,2160732
1622962028328,438,2161173
1622962028430,441,2161611
1622962028871,442,2162052
1622962029409,438,2162494
1622962029847,441,2162932
1622962030401,441,2163373
1622962030842,442,2163814
1622962031390,443,2164256
1622962031833,440,2164699
1622962032273,442,2165139
1622962032386,446,2165581
1622962032832,448,2166027
1622962033768,447,2166475
1622962034215,448,2166922
1622962034359,449,2167370
1622962034808,452,2167819
1622962035367,454,2168271
1622962035821,453,2168725
1622962036339,452,2169178
1622962036791,455,2169630
1622962037246,454,2170085
1622962037330,460,2170539
1622962037790,462,2170999
1622962038319,458,2171461
1622962038777,460,2171919
1622962039311,458,2172379
1622962039769,462,2172837
1622962040299,463,2173299
1622962040762,464,2173762
1622962041290,459,2174226
1622962041749,460,2174685
1622962042278,466,2175145
1622962042744,467,2175611
1622962043211,471,2176078
1622962043269,473,2176549
1622962043742,469,2177022
1622962044260,474,2177491
1622962044734,476,2177965
1622962045250,479,2178441
1622962045729,479,2178920
1622962046240,476,2179399
1622962046716,477,2179875
1622962047229,474,2180352
1622962047703,478,2180826
1622962048220,476,2181304
1622962048696,473,2181780
1622962049216,468,2182253
1622962049684,473,2182721
1622962050200,469,2183194
1622962050669,472,2183663
1622962051200,467,2184135
1622962051667,469,2184602
1622962052136,462,2185071
1622962052186,466,2185533
1622962052652,466,2185999
1622962053175,456,2186465
1622962053631,457,2186921
1622962054163,458,2187378
1622962054621,451,2187836
1622962055151,455,2188287
1622962055606,458,2188742
1622962056139,451,2189200
1622962056590,446,2189651
1622962057036,450,2190097
1622962057158,451,2190547
1622962057609,443,2190998
1622962058120,446,2191441
1622962058566,446,2191887
1622962059125,446,2192333
1622962059571,446,2192779
1622962060198,446,2193225
1622962060644,450,2193671
1622962061094,446,2194121
1622962062081,447,2194567
1622962062528,453,2195014
1622962062090,450,2195467
1622962062540,443,2195917
1622962063068,449,2196360
1622962063517,452,2196809
1622962065050,446,2197261
1622962065496,447,2197707
1622962065943,447,2198154
1622962065061,448,2198601
1622962065509,442,2199049
1622962067031,445,2199491
1622962067476,447,2199936
1622962067073,440,2200383
1622962067513,436,2200823
1622962068020,445,2201259
1622962068465,441,2201704
1622962068906,438,2202145
1622962069013,437,2202583
1622962069450,441,2203020
1622962070004,446,2203461
1622962070450,441,2203907
1622962070991,438,2204348
1622962071429,446,2204786
1622962071986,445,2205232
1622962072431,441,2205677
1622962072872,440,2206118
1622962072974,441,2206558
1622962073415,448,2206999
1622962074460,442,2207447
1622962074902,442,2207889
1622962075454,449,2208331
1622962075903,446,2208780
1622962076440,441,2209226
1622962076881,448,2209667
1622962077329,447,2210115
1622962077430,447,2210562
1622962077877,438,2211009
1622962078416,442,2211447
1622962078858,445,2211889
1622962079407,441,2212334
1622962079848,436,2212775
1622962080397,439,2213211
1622962080836,439,2213650
1622962081275,438,2214089
1622962081395,437,2214527
1622962081832,436,2214964
1622962082376,441,2215400
1622962082817,435,2215841
1622962083366,435,2216276
1622962083801,441,2216711
1622962084242,439,2217152
1622962084359,438,2217591
1622962084797,435,2218029
1622962086339,438,2218464
1622962086777,442,2218902
1622962086360,436,2219344
1622962086796,431,2219780
1622962087328,438,2220211
1622962087766,438,2220649
1622962088204,437,2221087
1622962088316,430,2221524
1622962088746,431,2221954
1622962089307,435,2222385
1622962089742,432,2222820
1622962090296,428,2223252
1622962090724,434,2223680
1622962091158,430,2224114
1622962091292,432,2224544
1622962091724,425,2224976
1622962092281,426,2225401
1622962092707,437,2225827
1622962093291,430,2226264
1622962093721,427,2226694
1622962094148,424,2227121
1622962094270,428,2227545
1622962094698,434,2227973
1622962095249,430,2228407
1622962095679,424,2228837
1622962096247,429,2229261
1622962096676,429,2229690
1622962097105,433,2230119
1622962097225,427,2230552
1622962097652,422,2230979
1622962098218,428,2231401
1622962098646,430,2231829
1622962099205,431,2232259
1622962099636,424,2232690
1622962100060,419,2233114
1622962100226,434,2233533
1622962100660,428,2233967
1622962101190,428,2234395
1622962101618,426,2234823
1622962102205,426,2235249
1622962102631,430,2235675
1622962103061,431,2236105
1622962103169,425,2236536
1622962103594,427,2236961
1622962104155,430,2237388
1622962104585,432,2237818
1622962105017,424,2238250
1622962105147,423,2238674
1622962105570,429,2239097
1622962106150,428,2239526
1622962107130,428,2239954
1622962107558,421,2240382
1622962108131,1274,2240803
1622962109405,427,2242077
1622962109107,418,2242504
1622962109525,424,2242922
1622962111086,426,2243346
1622962111512,425,2243772
1622962111937,424,2244197
1622962111111,417,2244621
1622962111528,424,2245038
1622962112092,421,2245462
1622962112513,419,2245883
1622962113071,422,2246302
1622962113493,421,2246724
1622962113914,424,2247145
1622962115067,421,2247569
1622962115488,425,2247990
1622962115105,423,2248415
1622962115528,423,2248838
1622962117022,425,2249261
1622962117447,426,2249686
1622962117873,424,2250112
1622962117035,422,2250536
1622962117457,428,2250958
1622962118015,428,2251386
1622962118443,433,2251814
1622962119009,429,2252247
1622962119438,433,2252676
1622962119871,430,2253109
1622962120008,435,2253539
1622962120443,438,2253974
1622962120989,435,2254412
1622962121424,436,2254847
1622962121977,434,2255283
1622962122411,436,2255717
1622962122847,434,2256153
1622962122970,434,2256587
1622962123404,432,2257021
1622962124467,434,2257453
1622962124901,436,2257887
1622962125446,433,2258323
1622962125879,435,2258756
1622962126314,435,2259191
1622962126447,437,2259626
1622962126884,436,2260063
1622962127430,438,2260499
1622962127868,441,2260937
1622962128429,438,2261378
1622962128867,439,2261816
1622962129409,439,2262255
1622962129848,441,2262694
1622962130289,441,2263135
1622962130409,446,2263576
1622962130855,318,2264022
1622962131388,553,2264340
1622962131941,460,2264893
1622962132369,444,2265353
1622962132813,448,2265797
1622962133366,449,2266245
1622962133815,446,2266694
1622962134261,442,2267140
1622962134369,446,2267582
1622962134815,446,2268028
1622962136348,452,2268474
1622962136800,456,2268926
1622962136378,453,2269382
1622962136831,448,2269835
1622962137319,453,2270283
1622962137772,458,2270736
1622962138326,449,2271194
1622962138775,449,2271643
1622962139224,452,2272092
1622962139307,446,2272544
1622962139753,444,2272990
1622962140288,451,2273434
1622962140739,447,2273885
1622962141283,441,2274332
1622962141724,443,2274773
1622962142287,443,2275216
1622962142730,447,2275659
1622962143273,438,2276106
1622962143711,886,2276544
1622962144270,445,2277430
1622962144715,440,2277875
1622962145245,443,2278315
1622962145688,443,2278758
1622962146232,443,2279201
1622962146675,441,2279644
1622962147116,444,2280085
1622962147227,447,2280529
1622962147674,440,2280976
1622962148228,439,2281416
1622962148667,447,2281855
1622962149198,444,2282302
1622962149642,438,2282746
1622962150209,438,2283184
1622962150647,443,2283622
1622962151090,446,2284065
1622962151190,438,2284511
1622962151628,438,2284949
1622962152187,444,2285387
1622962152631,447,2285831
1622962153171,441,2286278
1622962153612,440,2286719
1622962154052,443,2287159
1622962154150,443,2287602
1622962154593,441,2288045
1622962155140,441,2288486
1622962155581,445,2288927
1622962156135,441,2289372
1622962156576,438,2289813
1622962157118,439,2290251
1622962157557,438,2290690
1622962158131,442,2291128
1622962158573,435,2291570
1622962159101,874,2292005
1622962159975,438,2292879
1622962160111,433,2293317
1622962160544,428,2293750
1622962160972,433,2294178
1622962161085,436,2294611
1622962161521,434,2295047
1622962162087,428,2295481
1622962162515,432,2295909
1622962163058,430,2296341
1622962163488,435,2296771
1622962163923,429,2297206
1622962165037,430,2297635
1622962165467,436,2298065
1622962165054,432,2298501
1622962165486,432,2298933
1622962166049,429,2299365
1622962166478,430,2299794
1622962167019,436,2300224
1622962167455,432,2300660
1622962167887,427,2301092
1622962168038,431,2301519
1622962168469,427,2301950
1622962169010,433,2302377
1622962169443,428,2302810
1622962169988,423,2303238
1622962170411,428,2303661
1622962170839,429,2304089
1622962170988,429,2304518
1622962171417,422,2304947
1622962171991,420,2305369
1622962172411,432,2305789
1622962172843,427,2306221
1622962173471,421,2306648
1622962173892,421,2307069
1622962174449,423,2307490
1622962174872,428,2307913
1622962175445,422,2308341
1622962175867,418,2308763
1622962176285,422,2309181
1622962176431,419,2309603
1622962176850,422,2310022
1622962177432,417,2310444
1622962177849,418,2310861
1622962178407,423,2311279
1622962178830,418,2311702
1622962179248,419,2312120
1622962179392,418,2312539
1622962180388,417,2312957
1622962180805,843,2313374
1622962181648,422,2314217
1622962181387,421,2314639
1622962181808,423,2315060
1622962182367,421,2315483
1622962182788,420,2315904
1622962183368,424,2316324
1622962183792,426,2316748
1622962184218,427,2317174
1622962184350,423,2317601
1622962184773,426,2318024
1622962185332,423,2318450
1622962185755,424,2318873
1622962186818,428,2319297
1622962187246,426,2319725
1622962187672,431,2320151
1622962187313,429,2320582
1622962187742,430,2321011
1622962188305,425,2321441
1622962188730,429,2321866
1622962189295,431,2322295
1622962189726,428,2322726
1622962190154,430,2323154
1622962190290,429,2323584
1622962190719,429,2324013
1622962191285,430,2324442
1622962191715,433,2324872
1622962192263,430,2325305
1622962192693,429,2325735
1622962193122,431,2326164
1622962193267,432,2326595
1622962193699,433,2327027
1622962194244,432,2327460
1622962194676,433,2327892
1622962195247,430,2328325
1622962195677,432,2328755
1622962196109,438,2329187
1622962196225,437,2329625
1622962196662,438,2330062
1622962197229,438,2330500
1622962197667,438,2330938
1622962198207,438,2331376
1622962198645,441,2331814
1622962199207,440,2332255
1622962199647,438,2332695
1622962200085,442,2333133
1622962200189,441,2333575
1622962200630,446,2334016
1622962201188,443,2334462
1622962201631,439,2334905
1622962202167,441,2335344
1622962202608,439,2335785
1622962203168,438,2336224
1622962203606,439,2336662
1622962204045,442,2337101
1622962204149,439,2337543
1622962204588,445,2337982
1622962205147,442,2338427
1622962205589,446,2338869
1622962206130,447,2339315
1622962206577,443,2339762
1622962207131,444,2340205
1622962207575,447,2340649
1622962208022,449,2341096
1622962208105,447,2341545
1622962208552,449,2341992
1622962209109,446,2342441
1622962209555,451,2342887
1622962210088,450,2343338
1622962210538,451,2343788
1622962211072,450,2344239
1622962211522,447,2344689
1622962211969,452,2345136
1622962212062,446,2345588
1622962212508,444,2346034
1622962213069,453,2346478
1622962213522,444,2346931
1622962214051,440,2347375
1622962214491,446,2347815
1622962216030,447,2348261
1622962216477,444,2348708
1622962216921,440,2349152
1622962216052,442,2349592
1622962216494,445,2350034
1622962217026,442,2350479
1622962217468,440,2350921
1622962218006,445,2351361
1622962218451,444,2351806
1622962218991,443,2352250
1622962219434,445,2352693
1622962219879,445,2353138
1622962219988,448,2353583
1622962220436,441,2354031
1622962220991,448,2354472
1622962221970,450,2354920
1622962222420,442,2355370
1622962223466,894,2355812
1622962224360,443,2356706
1622962224803,445,2357149
1622962224438,446,2357594
1622962224884,447,2358040
1622962225450,438,2358487
1622962225888,444,2358925
1622962226425,446,2359369
1622962226871,445,2359815
1622962227407,438,2360260
1622962227845,443,2360698
1622962228288,446,2361141
1622962228397,443,2361587
1622962228840,438,2362030
1622962229409,446,2362468
1622962229855,443,2362914
1622962230389,440,2363357
1622962230829,442,2363797
1622962231388,441,2364239
1622962231829,444,2364680
1622962232273,438,2365124
1622962232370,438,2365562
1622962232808,445,2366000
1622962233369,438,2366445
1622962233807,435,2366883
1622962234338,434,2367318
1622962234772,435,2367752
1622962235207,439,2368187
1622962235349,433,2368626
1622962235782,427,2369059
1622962236318,434,2369486
1622962236752,433,2369920
1622962237312,432,2370353
1622962237744,427,2370785
1622962238171,429,2371212
1622962238310,430,2371641
1622962238740,431,2372071
1622962239287,427,2372502
1622962239714,428,2372929
1622962240290,429,2373357
1622962240719,433,2373786
1622962241152,430,2374219
1622962241288,427,2374649
1622962241715,433,2375076
1622962242258,430,2375509
1622962242688,431,2375939
1622962243268,424,2376370
1622962243692,430,2376794
1622962244122,434,2377224
1622962244246,431,2377658
1622962244677,425,2378089
1622962245247,428,2378514
1622962245675,428,2378942
1622962246233,434,2379370
1622962246667,428,2379804
1622962247095,423,2380232
1622962247205,428,2380655
1622962247633,429,2381083
1622962248208,431,2381512
1622962249191,424,2381943
1622962249615,856,2382367
1622962250471,430,2383223
1622962250178,430,2383653
